2021-09-09 18:43:34 strips_hgn.utils.logging_setup INFO     Writing logs to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/strips_hgn.log
Epoch 00004: val_loss reached 11.95407 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=4-val_loss=11.9541.ckpt as top 10
2021-09-09 19:23:53 lightning    INFO     
Epoch 00005: val_loss reached 9.92607 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=5-val_loss=9.9261.ckpt as top 10
2021-09-09 19:23:58 lightning    INFO     
Epoch 00006: val_loss reached 10.10523 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=6-val_loss=10.1052.ckpt as top 10
2021-09-09 19:24:02 lightning    INFO     
Epoch 00007: val_loss reached 11.20465 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=7-val_loss=11.2047.ckpt as top 10
2021-09-09 19:24:06 lightning    INFO     
Epoch 00008: val_loss reached 10.02147 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=8-val_loss=10.0215.ckpt as top 10
2021-09-09 19:24:10 lightning    INFO     
Epoch 00009: val_loss reached 9.96561 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=9-val_loss=9.9656.ckpt as top 10
2021-09-09 19:24:15 lightning    INFO     
Epoch 00010: val_loss reached 9.99228 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=10-val_loss=9.9923.ckpt as top 10
2021-09-09 19:24:19 lightning    INFO     
Epoch 00011: val_loss reached 10.00337 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=11-val_loss=10.0034.ckpt as top 10
2021-09-09 19:24:23 lightning    INFO     
Epoch 00012: val_loss reached 10.05052 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=12-val_loss=10.0505.ckpt as top 10
2021-09-09 19:24:28 lightning    INFO     
Epoch 00013: val_loss reached 10.14112 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=13-val_loss=10.1411.ckpt as top 10
2021-09-09 19:24:32 lightning    INFO     
Epoch 00014: val_loss reached 10.94664 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=14-val_loss=10.9466.ckpt as top 10
2021-09-09 19:24:37 lightning    INFO     
Epoch 00015: val_loss reached 10.14876 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=15-val_loss=10.1488.ckpt as top 10
2021-09-09 19:24:41 lightning    INFO     
Epoch 00016: val_loss  was not in top 10
2021-09-09 19:24:46 lightning    INFO     
Epoch 00017: val_loss  was not in top 10
2021-09-09 19:24:50 lightning    INFO     
Epoch 00018: val_loss  was not in top 10
2021-09-09 19:24:55 lightning    INFO     
Epoch 00019: val_loss  was not in top 10
2021-09-09 19:24:59 lightning    INFO     
Epoch 00020: val_loss reached 10.06650 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=20-val_loss=10.0665.ckpt as top 10
2021-09-09 19:25:03 lightning    INFO     
Epoch 00021: val_loss  was not in top 10
2021-09-09 19:25:08 lightning    INFO     
Epoch 00022: val_loss  was not in top 10
2021-09-09 19:25:12 lightning    INFO     
Epoch 00023: val_loss  was not in top 10
2021-09-09 19:25:17 lightning    INFO     
Epoch 00024: val_loss reached 10.11394 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=24-val_loss=10.1139.ckpt as top 10
2021-09-09 19:25:21 lightning    INFO     
Epoch 00025: val_loss  was not in top 10
2021-09-09 19:25:25 lightning    INFO     
Epoch 00026: val_loss  was not in top 10
2021-09-09 19:25:30 lightning    INFO     
Epoch 00027: val_loss  was not in top 10
2021-09-09 19:25:34 lightning    INFO     
Epoch 00028: val_loss  was not in top 10
2021-09-09 19:25:38 lightning    INFO     
Epoch 00029: val_loss  was not in top 10
2021-09-09 19:25:43 lightning    INFO     
Epoch 00030: val_loss  was not in top 10
2021-09-09 19:25:47 lightning    INFO     
Epoch 00031: val_loss  was not in top 10
2021-09-09 19:25:51 lightning    INFO     
Epoch 00032: val_loss  was not in top 10
2021-09-09 19:25:55 lightning    INFO     
Epoch 00033: val_loss  was not in top 10
2021-09-09 19:26:00 lightning    INFO     
Epoch 00034: val_loss  was not in top 10
2021-09-09 19:26:04 lightning    INFO     
Epoch 00035: val_loss reached 10.05039 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=35-val_loss=10.0504.ckpt as top 10
2021-09-09 19:26:08 lightning    INFO     
Epoch 00036: val_loss  was not in top 10
2021-09-09 19:26:12 lightning    INFO     
Epoch 00037: val_loss  was not in top 10
2021-09-09 19:26:17 lightning    INFO     
Epoch 00038: val_loss  was not in top 10
2021-09-09 19:26:21 lightning    INFO     
Epoch 00039: val_loss  was not in top 10
2021-09-09 19:26:25 lightning    INFO     
Epoch 00040: val_loss reached 10.05299 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=40-val_loss=10.0530.ckpt as top 10
2021-09-09 19:26:30 lightning    INFO     
Epoch 00041: val_loss  was not in top 10
2021-09-09 19:26:34 lightning    INFO     
Epoch 00042: val_loss reached 10.05738 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=42-val_loss=10.0574.ckpt as top 10
2021-09-09 19:26:38 lightning    INFO     
Epoch 00043: val_loss  was not in top 10
2021-09-09 19:26:43 lightning    INFO     
Epoch 00044: val_loss  was not in top 10
2021-09-09 19:26:47 lightning    INFO     
Epoch 00045: val_loss reached 10.05193 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=45-val_loss=10.0519.ckpt as top 10
2021-09-09 19:26:52 lightning    INFO     
Epoch 00046: val_loss  was not in top 10
2021-09-09 19:26:56 lightning    INFO     
Epoch 00047: val_loss  was not in top 10
2021-09-09 19:27:00 lightning    INFO     
Epoch 00048: val_loss  was not in top 10
2021-09-09 19:27:05 lightning    INFO     
Epoch 00049: val_loss reached 10.02773 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=49-val_loss=10.0277.ckpt as top 10
2021-09-09 19:27:09 lightning    INFO     
Epoch 00050: val_loss reached 10.02008 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=50-val_loss=10.0201.ckpt as top 10
2021-09-09 19:27:14 lightning    INFO     
Epoch 00051: val_loss reached 10.01504 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=51-val_loss=10.0150.ckpt as top 10
2021-09-09 19:27:18 lightning    INFO     
Epoch 00052: val_loss  was not in top 10
2021-09-09 19:27:22 lightning    INFO     
Epoch 00053: val_loss reached 9.98579 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=53-val_loss=9.9858.ckpt as top 10
2021-09-09 19:27:26 lightning    INFO     
Epoch 00054: val_loss  was not in top 10
2021-09-09 19:27:31 lightning    INFO     
Epoch 00055: val_loss  was not in top 10
2021-09-09 19:27:35 lightning    INFO     
Epoch 00056: val_loss  was not in top 10
2021-09-09 19:27:39 lightning    INFO     
Epoch 00057: val_loss reached 7.04557 (best 7.04557), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=57-val_loss=7.0456.ckpt as top 10
2021-09-09 19:27:44 lightning    INFO     
Epoch 00058: val_loss reached 3.21029 (best 3.21029), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=58-val_loss=3.2103.ckpt as top 10
2021-09-09 19:27:48 lightning    INFO     
Epoch 00059: val_loss reached 2.38307 (best 2.38307), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=59-val_loss=2.3831.ckpt as top 10
2021-09-09 19:27:52 lightning    INFO     
Epoch 00060: val_loss reached 2.99672 (best 2.38307), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=60-val_loss=2.9967.ckpt as top 10
2021-09-09 19:27:57 lightning    INFO     
Epoch 00061: val_loss reached 1.64969 (best 1.64969), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=61-val_loss=1.6497.ckpt as top 10
2021-09-09 19:28:01 lightning    INFO     
Epoch 00062: val_loss reached 1.91155 (best 1.64969), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=62-val_loss=1.9115.ckpt as top 10
2021-09-09 19:28:05 lightning    INFO     
Epoch 00063: val_loss reached 1.85922 (best 1.64969), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=63-val_loss=1.8592.ckpt as top 10
2021-09-09 19:28:09 lightning    INFO     
Epoch 00064: val_loss reached 1.71527 (best 1.64969), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=64-val_loss=1.7153.ckpt as top 10
2021-09-09 19:28:14 lightning    INFO     
Epoch 00065: val_loss reached 1.80065 (best 1.64969), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=65-val_loss=1.8006.ckpt as top 10
2021-09-09 19:28:18 lightning    INFO     
Epoch 00066: val_loss reached 1.82750 (best 1.64969), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=66-val_loss=1.8275.ckpt as top 10
2021-09-09 19:28:22 lightning    INFO     
Epoch 00067: val_loss reached 1.89949 (best 1.64969), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=67-val_loss=1.8995.ckpt as top 10
2021-09-09 19:28:27 lightning    INFO     
Epoch 00068: val_loss reached 1.76954 (best 1.64969), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=68-val_loss=1.7695.ckpt as top 10
2021-09-09 19:28:31 lightning    INFO     
Epoch 00069: val_loss reached 1.45822 (best 1.45822), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=69-val_loss=1.4582.ckpt as top 10
2021-09-09 19:28:35 lightning    INFO     
Epoch 00070: val_loss reached 1.76086 (best 1.45822), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=70-val_loss=1.7609.ckpt as top 10
2021-09-09 19:28:39 lightning    INFO     
Epoch 00071: val_loss  was not in top 10
2021-09-09 19:28:44 lightning    INFO     
Epoch 00072: val_loss reached 1.50657 (best 1.45822), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=72-val_loss=1.5066.ckpt as top 10
2021-09-09 19:28:48 lightning    INFO     
Epoch 00073: val_loss reached 1.60707 (best 1.45822), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=73-val_loss=1.6071.ckpt as top 10
2021-09-09 19:28:52 lightning    INFO     
Epoch 00074: val_loss reached 1.57975 (best 1.45822), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=74-val_loss=1.5798.ckpt as top 10
2021-09-09 19:28:57 lightning    INFO     
Epoch 00075: val_loss reached 1.70071 (best 1.45822), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=75-val_loss=1.7007.ckpt as top 10
2021-09-09 19:29:01 lightning    INFO     
Epoch 00076: val_loss  was not in top 10
2021-09-09 19:29:05 lightning    INFO     
Epoch 00077: val_loss reached 1.74632 (best 1.45822), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=77-val_loss=1.7463.ckpt as top 10
2021-09-09 19:29:09 lightning    INFO     
Epoch 00078: val_loss reached 1.53368 (best 1.45822), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=78-val_loss=1.5337.ckpt as top 10
2021-09-09 19:29:14 lightning    INFO     
Epoch 00079: val_loss  was not in top 10
2021-09-09 19:29:18 lightning    INFO     
Epoch 00080: val_loss reached 1.67727 (best 1.45822), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=80-val_loss=1.6773.ckpt as top 10
2021-09-09 19:29:22 lightning    INFO     
Epoch 00081: val_loss reached 1.42321 (best 1.42321), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=81-val_loss=1.4232.ckpt as top 10
2021-09-09 19:29:27 lightning    INFO     
Epoch 00082: val_loss  was not in top 10
2021-09-09 19:29:31 lightning    INFO     
Epoch 00083: val_loss reached 1.34181 (best 1.34181), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=83-val_loss=1.3418.ckpt as top 10
2021-09-09 19:29:35 lightning    INFO     
Epoch 00084: val_loss reached 1.41542 (best 1.34181), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=84-val_loss=1.4154.ckpt as top 10
2021-09-09 19:29:40 lightning    INFO     
Epoch 00085: val_loss  was not in top 10
2021-09-09 19:29:44 lightning    INFO     
Epoch 00086: val_loss  was not in top 10
2021-09-09 19:29:48 lightning    INFO     
Epoch 00087: val_loss reached 1.26322 (best 1.26322), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=87-val_loss=1.2632.ckpt as top 10
2021-09-09 19:29:52 lightning    INFO     
Epoch 00088: val_loss reached 1.41267 (best 1.26322), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=88-val_loss=1.4127.ckpt as top 10
