2021-09-23 00:35:15 strips_hgn.utils.logging_setup INFO     Writing logs to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-23T00:35:15.058358/strips_hgn.log
2021-09-23 00:35:29 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:35:29 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.11226s. Context: {'domain': 'logistics-strips', 'problem': 'logistics-c5-s2-p2-a3'}
2021-09-23 00:35:29 strips_hgn.training_data.generate DEBUG    Generated 8 state-value pairs for logistics-c5-s2-p2-a3
2021-09-23 00:35:29 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics91-airplanes3-cities5-citysize2-packages2.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics91-airplanes3-cities5-citysize2-packages2.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics91-airplanes3-cities5-citysize2-packages2.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:35:29 root         INFO     Running translator.
2021-09-23 00:35:29 root         INFO     translator stdin: None
2021-09-23 00:35:29 root         INFO     translator time limit: None
2021-09-23 00:35:29 root         INFO     translator memory limit: None
2021-09-23 00:35:29 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/logistics/domain.pddl ../benchmarks/logistics/train/logistics91-airplanes3-cities5-citysize2-packages2.pddl --sas-file output.sas
2021-09-23 00:35:29 root         INFO     Running search (release).
2021-09-23 00:35:29 root         INFO     search stdin: output.sas
2021-09-23 00:35:29 root         INFO     search time limit: None
2021-09-23 00:35:29 root         INFO     search memory limit: None
2021-09-23 00:35:29 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:35:29 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.1763s. Context: {'domain': 'logistics-strips', 'problem': 'logistics-c5-s2-p2-a3'}
2021-09-23 00:35:29 strips_hgn.training_data.generate DEBUG    Generated 19 state-value pairs for logistics-c5-s2-p2-a3
2021-09-23 00:35:29 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics92-airplanes3-cities5-citysize2-packages2.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics92-airplanes3-cities5-citysize2-packages2.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics92-airplanes3-cities5-citysize2-packages2.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:35:29 root         INFO     Running translator.
2021-09-23 00:35:29 root         INFO     translator stdin: None
2021-09-23 00:35:29 root         INFO     translator time limit: None
2021-09-23 00:35:29 root         INFO     translator memory limit: None
2021-09-23 00:35:29 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/logistics/domain.pddl ../benchmarks/logistics/train/logistics92-airplanes3-cities5-citysize2-packages2.pddl --sas-file output.sas
2021-09-23 00:35:29 root         INFO     Running search (release).
2021-09-23 00:35:29 root         INFO     search stdin: output.sas
2021-09-23 00:35:29 root         INFO     search time limit: None
2021-09-23 00:35:29 root         INFO     search memory limit: None
2021-09-23 00:35:29 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:35:29 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.11101s. Context: {'domain': 'logistics-strips', 'problem': 'logistics-c5-s2-p2-a3'}
2021-09-23 00:35:29 strips_hgn.training_data.generate DEBUG    Generated 11 state-value pairs for logistics-c5-s2-p2-a3
2021-09-23 00:35:29 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics93-airplanes3-cities5-citysize3-packages2.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics93-airplanes3-cities5-citysize3-packages2.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics93-airplanes3-cities5-citysize3-packages2.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:35:29 root         INFO     Running translator.
2021-09-23 00:35:29 root         INFO     translator stdin: None
2021-09-23 00:35:29 root         INFO     translator time limit: None
2021-09-23 00:35:29 root         INFO     translator memory limit: None
2021-09-23 00:35:29 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/logistics/domain.pddl ../benchmarks/logistics/train/logistics93-airplanes3-cities5-citysize3-packages2.pddl --sas-file output.sas
2021-09-23 00:35:29 root         INFO     Running search (release).
2021-09-23 00:35:29 root         INFO     search stdin: output.sas
2021-09-23 00:35:29 root         INFO     search time limit: None
2021-09-23 00:35:29 root         INFO     search memory limit: None
2021-09-23 00:35:29 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:35:29 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.13884s. Context: {'domain': 'logistics-strips', 'problem': 'logistics-c5-s3-p2-a3'}
2021-09-23 00:35:29 strips_hgn.training_data.generate DEBUG    Generated 15 state-value pairs for logistics-c5-s3-p2-a3
2021-09-23 00:35:29 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics94-airplanes3-cities5-citysize3-packages2.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics94-airplanes3-cities5-citysize3-packages2.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics94-airplanes3-cities5-citysize3-packages2.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:35:29 root         INFO     Running translator.
2021-09-23 00:35:29 root         INFO     translator stdin: None
2021-09-23 00:35:29 root         INFO     translator time limit: None
2021-09-23 00:35:29 root         INFO     translator memory limit: None
2021-09-23 00:35:29 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/logistics/domain.pddl ../benchmarks/logistics/train/logistics94-airplanes3-cities5-citysize3-packages2.pddl --sas-file output.sas
2021-09-23 00:35:29 root         INFO     Running search (release).
2021-09-23 00:35:29 root         INFO     search stdin: output.sas
2021-09-23 00:35:29 root         INFO     search time limit: None
2021-09-23 00:35:29 root         INFO     search memory limit: None
2021-09-23 00:35:29 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:35:29 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.15874s. Context: {'domain': 'logistics-strips', 'problem': 'logistics-c5-s3-p2-a3'}
2021-09-23 00:35:29 strips_hgn.training_data.generate DEBUG    Generated 19 state-value pairs for logistics-c5-s3-p2-a3
2021-09-23 00:35:29 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics95-airplanes3-cities5-citysize3-packages2.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics95-airplanes3-cities5-citysize3-packages2.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/logistics/domain.pddl', '../benchmarks/logistics/train/logistics95-airplanes3-cities5-citysize3-packages2.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:35:29 root         INFO     Running translator.
2021-09-23 00:35:29 root         INFO     translator stdin: None
2021-09-23 00:35:29 root         INFO     translator time limit: None
2021-09-23 00:35:29 root         INFO     translator memory limit: None
2021-09-23 00:35:29 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/logistics/domain.pddl ../benchmarks/logistics/train/logistics95-airplanes3-cities5-citysize3-packages2.pddl --sas-file output.sas
2021-09-23 00:35:29 root         INFO     Running search (release).
2021-09-23 00:35:29 root         INFO     search stdin: output.sas
