2021-09-29 11:43:32 strips_hgn.utils.logging_setup INFO     Writing logs to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/strips_hgn.log
2021-09-30 12:16:57 lightning    INFO     
Epoch 00770: val_loss  was not in top 10
2021-09-30 12:17:27 lightning    INFO     
Epoch 00771: val_loss  was not in top 10
2021-09-30 12:18:03 lightning    INFO     
Epoch 00772: val_loss  was not in top 10
2021-09-30 12:18:47 lightning    INFO     
Epoch 00773: val_loss reached 0.18154 (best 0.16558), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_2/epoch=773-val_loss=0.1815.ckpt as top 10
2021-09-30 12:19:19 lightning    INFO     
Epoch 00774: val_loss  was not in top 10
2021-09-30 12:20:08 lightning    INFO     
Epoch 00775: val_loss  was not in top 10
2021-09-30 12:20:53 lightning    INFO     
Epoch 00776: val_loss  was not in top 10
2021-09-30 12:21:50 lightning    INFO     
Epoch 00777: val_loss  was not in top 10
2021-09-30 12:22:48 lightning    INFO     
Epoch 00778: val_loss  was not in top 10
2021-09-30 12:23:40 lightning    INFO     
Epoch 00779: val_loss  was not in top 10
2021-09-30 12:24:11 lightning    INFO     
Epoch 00780: val_loss  was not in top 10
2021-09-30 12:24:40 lightning    INFO     
Epoch 00781: val_loss  was not in top 10
2021-09-30 12:25:34 lightning    INFO     
Epoch 00782: val_loss  was not in top 10
2021-09-30 12:26:22 lightning    INFO     
Epoch 00783: val_loss  was not in top 10
2021-09-30 12:27:18 lightning    INFO     
Epoch 00784: val_loss  was not in top 10
2021-09-30 12:28:21 lightning    INFO     
Epoch 00785: val_loss  was not in top 10
2021-09-30 12:29:12 lightning    INFO     
Epoch 00786: val_loss  was not in top 10
2021-09-30 12:30:14 lightning    INFO     
Epoch 00787: val_loss  was not in top 10
2021-09-30 12:31:12 lightning    INFO     
Epoch 00788: val_loss reached 0.17626 (best 0.16558), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_2/epoch=788-val_loss=0.1763.ckpt as top 10
2021-09-30 12:31:49 lightning    INFO     
Epoch 00789: val_loss  was not in top 10
2021-09-30 12:32:43 lightning    INFO     
Epoch 00790: val_loss  was not in top 10
2021-09-30 12:33:57 lightning    INFO     
Epoch 00791: val_loss  was not in top 10
2021-09-30 12:34:51 lightning    INFO     
Epoch 00792: val_loss  was not in top 10
2021-09-30 12:36:12 lightning    INFO     
Epoch 00793: val_loss  was not in top 10
2021-09-30 12:37:05 lightning    INFO     
Epoch 00794: val_loss  was not in top 10
2021-09-30 12:37:59 lightning    INFO     
Epoch 00795: val_loss  was not in top 10
2021-09-30 12:39:12 lightning    INFO     
Epoch 00796: val_loss  was not in top 10
2021-09-30 12:40:07 lightning    INFO     
Epoch 00797: val_loss  was not in top 10
2021-09-30 12:41:28 lightning    INFO     
Epoch 00798: val_loss  was not in top 10
2021-09-30 12:42:59 lightning    INFO     
Epoch 00799: val_loss  was not in top 10
2021-09-30 12:44:14 lightning    INFO     
Epoch 00800: val_loss  was not in top 10
2021-09-30 12:44:53 lightning    INFO     
Epoch 00801: val_loss  was not in top 10
2021-09-30 12:45:22 lightning    INFO     
Epoch 00802: val_loss  was not in top 10
2021-09-30 12:45:51 lightning    INFO     
Epoch 00803: val_loss  was not in top 10
2021-09-30 12:46:19 lightning    INFO     
Epoch 00804: val_loss  was not in top 10
2021-09-30 12:46:48 lightning    INFO     
Epoch 00805: val_loss  was not in top 10
2021-09-30 12:47:16 lightning    INFO     
Epoch 00806: val_loss  was not in top 10
2021-09-30 12:47:45 lightning    INFO     
Epoch 00807: val_loss  was not in top 10
2021-09-30 12:48:14 lightning    INFO     
Epoch 00808: val_loss  was not in top 10
2021-09-30 12:48:43 lightning    INFO     
Epoch 00809: val_loss  was not in top 10
2021-09-30 12:49:11 lightning    INFO     
Epoch 00810: val_loss  was not in top 10
2021-09-30 12:49:40 lightning    INFO     
Epoch 00811: val_loss  was not in top 10
2021-09-30 12:50:09 lightning    INFO     
Epoch 00812: val_loss  was not in top 10
2021-09-30 12:50:39 lightning    INFO     
Epoch 00813: val_loss  was not in top 10
2021-09-30 12:51:08 lightning    INFO     
Epoch 00814: val_loss  was not in top 10
2021-09-30 12:51:36 lightning    INFO     
Epoch 00815: val_loss  was not in top 10
2021-09-30 12:52:05 lightning    INFO     
Epoch 00816: val_loss  was not in top 10
2021-09-30 12:52:33 lightning    INFO     
Epoch 00817: val_loss  was not in top 10
2021-09-30 12:53:01 lightning    INFO     
Epoch 00818: val_loss  was not in top 10
2021-09-30 12:53:29 lightning    INFO     
Epoch 00819: val_loss  was not in top 10
2021-09-30 12:53:57 lightning    INFO     
Epoch 00820: val_loss  was not in top 10
2021-09-30 12:54:25 lightning    INFO     
Epoch 00821: val_loss  was not in top 10
2021-09-30 12:54:54 lightning    INFO     
Epoch 00822: val_loss  was not in top 10
2021-09-30 12:55:22 lightning    INFO     
Epoch 00823: val_loss  was not in top 10
2021-09-30 12:55:50 lightning    INFO     
Epoch 00824: val_loss  was not in top 10
2021-09-30 12:56:35 lightning    INFO     
Epoch 00825: val_loss  was not in top 10
2021-09-30 12:57:32 lightning    INFO     
Epoch 00826: val_loss  was not in top 10
2021-09-30 12:58:41 lightning    INFO     
Epoch 00827: val_loss  was not in top 10
2021-09-30 12:59:26 lightning    INFO     
Epoch 00828: val_loss  was not in top 10
2021-09-30 13:00:13 lightning    INFO     
Epoch 00829: val_loss  was not in top 10
2021-09-30 13:01:17 lightning    INFO     
Epoch 00830: val_loss  was not in top 10
2021-09-30 13:02:14 lightning    INFO     
Epoch 00831: val_loss  was not in top 10
2021-09-30 13:02:45 lightning    INFO     
Epoch 00832: val_loss  was not in top 10
2021-09-30 13:03:23 lightning    INFO     
Epoch 00833: val_loss  was not in top 10
2021-09-30 13:04:21 lightning    INFO     
Epoch 00834: val_loss  was not in top 10
2021-09-30 13:04:59 lightning    INFO     
Epoch 00835: val_loss  was not in top 10
2021-09-30 13:05:30 lightning    INFO     
Epoch 00836: val_loss  was not in top 10
2021-09-30 13:06:02 lightning    INFO     
Epoch 00837: val_loss  was not in top 10
2021-09-30 13:06:45 lightning    INFO     
Epoch 00838: val_loss  was not in top 10
2021-09-30 13:07:16 lightning    INFO     
Epoch 00839: val_loss  was not in top 10
2021-09-30 13:07:48 lightning    INFO     
Epoch 00840: val_loss  was not in top 10
2021-09-30 13:08:18 lightning    INFO     
Epoch 00841: val_loss  was not in top 10
2021-09-30 13:08:59 lightning    INFO     
Epoch 00842: val_loss  was not in top 10
2021-09-30 13:09:42 lightning    INFO     
Epoch 00843: val_loss  was not in top 10
2021-09-30 13:10:14 lightning    INFO     
Epoch 00844: val_loss  was not in top 10
2021-09-30 13:10:48 lightning    INFO     
Epoch 00845: val_loss  was not in top 10
2021-09-30 13:11:21 lightning    INFO     
Epoch 00846: val_loss  was not in top 10
2021-09-30 13:11:53 lightning    INFO     
Epoch 00847: val_loss  was not in top 10
2021-09-30 13:12:27 lightning    INFO     
Epoch 00848: val_loss  was not in top 10
2021-09-30 13:13:00 lightning    INFO     
Epoch 00849: val_loss  was not in top 10
2021-09-30 13:13:33 lightning    INFO     
Epoch 00850: val_loss  was not in top 10
2021-09-30 13:14:03 lightning    INFO     
Epoch 00851: val_loss  was not in top 10
2021-09-30 13:15:03 lightning    INFO     
Epoch 00852: val_loss  was not in top 10
2021-09-30 13:16:09 lightning    INFO     
Epoch 00853: val_loss  was not in top 10
2021-09-30 13:17:00 lightning    INFO     
Epoch 00854: val_loss  was not in top 10
2021-09-30 13:17:40 lightning    INFO     
Epoch 00855: val_loss  was not in top 10
2021-09-30 13:18:10 lightning    INFO     
Epoch 00856: val_loss reached 0.16600 (best 0.16558), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_2/epoch=856-val_loss=0.1660.ckpt as top 10
2021-09-30 13:18:39 lightning    INFO     
Epoch 00857: val_loss  was not in top 10
2021-09-30 13:19:09 lightning    INFO     
Epoch 00858: val_loss  was not in top 10
2021-09-30 13:19:37 lightning    INFO     
Epoch 00859: val_loss  was not in top 10
2021-09-30 13:19:37 strips_hgn.torch_utils.lightning_callbacks INFO     Stopping training - elapsed time = 29969.088764033993s, avg time per epoch = 34.84777763259767s
2021-09-30 13:19:37 strips_hgn.torch_utils.lightning_callbacks INFO     Stopping training - elapsed time = 29969.091533020997s, avg time per epoch = 34.84778085235s
2021-09-30 13:19:37 strips_hgn.utils.timer INFO     Timer TrainSTRIPSHGNWorkflow.TotalTime stopped. Accumulated time: 29969.13251s.
2021-09-30 13:19:37 strips_hgn.utils.timer INFO     Timer RunFoldTrainingTime stopped. Accumulated time: 29969.13641s. Context: {'fold_idx': 2}
2021-09-30 13:19:37 train        INFO     New best val loss found at fold 3 = 0.1655765175819397
2021-09-30 13:19:37 train        INFO     Previous best val loss = 0.19245100021362305
2021-09-30 13:19:37 train        INFO     Running training workflow for fold 4 out of 5
2021-09-30 13:19:37 strips_hgn.models.strips_hgn INFO     STRIPS-HGN hparams:
{
  "global_feature_mapper": "num_nodes_and_edges",
  "hyperedge_feature_mapper": "complex",
  "node_feature_mapper": "simple",
  "receiver_k": 1,
  "sender_k": 2,
  "hidden_size": 32
}
2021-09-30 13:19:37 strips_hgn.torch_utils.lightning_callbacks INFO     Early stopping patience = 999999 epochs, max training time set to 30000s
2021-09-30 13:19:37 lightning    INFO     GPU available: True, used: False
2021-09-30 13:19:37 lightning    WARNING  No environment variable for node rank defined. Set as 0.
2021-09-30 13:19:37 strips_hgn.workflows.train_strips_hgn INFO     STRIPS-HGN total number of learnable parameters: 24257
2021-09-30 13:19:37 strips_hgn.workflows.train_strips_hgn INFO     Training dataloader size: 973, Validation dataloader size: 243
2021-09-30 13:19:37 strips_hgn.workflows.train_strips_hgn INFO     Max training 30000 seconds or 9999 epochs, whichever is reached first
2021-09-30 13:19:37 lightning    INFO     
   | Name                                                 | Type                           | Params
----------------------------------------------------------------------------------------------------
0  | _criterion                                           | MSELoss                        | 0     
1  | hgn                                                  | EncodeProcessDecode            | 24 K  
2  | hgn._encoder                                         | MLPGraphIndependent            | 3 K   
3  | hgn._encoder._gn                                     | GraphIndependent               | 3 K   
4  | hgn._encoder._gn._edge_model                         | Sequential                     | 1 K   
5  | hgn._encoder._gn._edge_model.0                       | Linear                         | 128   
6  | hgn._encoder._gn._edge_model.1                       | LeakyReLU                      | 0     
7  | hgn._encoder._gn._edge_model.2                       | Linear                         | 1 K   
8  | hgn._encoder._gn._edge_model.3                       | LeakyReLU                      | 0     
9  | hgn._encoder._gn._node_model                         | Sequential                     | 1 K   
10 | hgn._encoder._gn._node_model.0                       | Linear                         | 96    
11 | hgn._encoder._gn._node_model.1                       | LeakyReLU                      | 0     
12 | hgn._encoder._gn._node_model.2                       | Linear                         | 1 K   
13 | hgn._encoder._gn._node_model.3                       | LeakyReLU                      | 0     
14 | hgn._encoder._gn._global_model                       | Sequential                     | 1 K   
15 | hgn._encoder._gn._global_model.0                     | Linear                         | 96    
16 | hgn._encoder._gn._global_model.1                     | LeakyReLU                      | 0     
17 | hgn._encoder._gn._global_model.2                     | Linear                         | 1 K   
18 | hgn._encoder._gn._global_model.3                     | LeakyReLU                      | 0     
19 | hgn._core                                            | MLPGraphNetwork                | 18 K  
20 | hgn._core._gn                                        | GraphNetwork                   | 18 K  
21 | hgn._core._gn._edge_block                            | EdgeBlock                      | 9 K   
22 | hgn._core._gn._edge_block._edge_model                | Sequential                     | 9 K   
23 | hgn._core._gn._edge_block._edge_model.0              | Linear                         | 8 K   
24 | hgn._core._gn._edge_block._edge_model.1              | LeakyReLU                      | 0     
25 | hgn._core._gn._edge_block._edge_model.2              | Linear                         | 1 K   
26 | hgn._core._gn._edge_block._edge_model.3              | LeakyReLU                      | 0     
27 | hgn._core._gn._node_block                            | NodeBlock                      | 4 K   
28 | hgn._core._gn._node_block._node_model                | Sequential                     | 4 K   
29 | hgn._core._gn._node_block._node_model.0              | Linear                         | 3 K   
30 | hgn._core._gn._node_block._node_model.1              | LeakyReLU                      | 0     
31 | hgn._core._gn._node_block._node_model.2              | Linear                         | 1 K   
32 | hgn._core._gn._node_block._node_model.3              | LeakyReLU                      | 0     
33 | hgn._core._gn._node_block._received_edges_aggregator | ReceivedEdgesToNodesAggregator | 0     
34 | hgn._core._gn._global_block                          | GlobalBlock                    | 5 K   
35 | hgn._core._gn._global_block._global_model            | Sequential                     | 5 K   
36 | hgn._core._gn._global_block._global_model.0          | Linear                         | 4 K   
37 | hgn._core._gn._global_block._global_model.1          | LeakyReLU                      | 0     
38 | hgn._core._gn._global_block._global_model.2          | Linear                         | 1 K   
39 | hgn._core._gn._global_block._global_model.3          | LeakyReLU                      | 0     
40 | hgn._core._gn._global_block._edges_aggregator        | EdgesToGlobalsAggregator       | 0     
41 | hgn._core._gn._global_block._nodes_aggregator        | NodesToGlobalsAggregator       | 0     
42 | hgn._decoder                                         | MLPGraphIndependent            | 2 K   
43 | hgn._decoder._gn                                     | GraphIndependent               | 2 K   
44 | hgn._decoder._gn._global_model                       | Sequential                     | 2 K   
45 | hgn._decoder._gn._global_model.0                     | Linear                         | 1 K   
46 | hgn._decoder._gn._global_model.1                     | LeakyReLU                      | 0     
47 | hgn._decoder._gn._global_model.2                     | Linear                         | 1 K   
48 | hgn._decoder._gn._global_model.3                     | LeakyReLU                      | 0     
49 | hgn._output_transform                                | GraphIndependent               | 33    
50 | hgn._output_transform._global_model                  | Sequential                     | 33    
51 | hgn._output_transform._global_model.0                | Linear                         | 33    
52 | hgn._output_transform._global_model.1                | ReLU                           | 0     
2021-09-30 13:20:07 lightning    INFO     
Epoch 00000: val_loss reached 26.90169 (best 26.90169), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_3/epoch=0-val_loss=26.9017.ckpt as top 10
2021-09-30 13:20:35 lightning    INFO     
Epoch 00001: val_loss reached 13.20939 (best 13.20939), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_3/epoch=1-val_loss=13.2094.ckpt as top 10
2021-09-30 13:21:11 lightning    INFO     
Epoch 00002: val_loss reached 17.01184 (best 13.20939), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_3/epoch=2-val_loss=17.0118.ckpt as top 10
2021-09-30 13:21:53 lightning    INFO     
Epoch 00003: val_loss reached 10.80346 (best 10.80346), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_3/epoch=3-val_loss=10.8035.ckpt as top 10
2021-09-30 13:22:26 lightning    INFO     
Epoch 00004: val_loss reached 11.11782 (best 10.80346), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_3/epoch=4-val_loss=11.1178.ckpt as top 10
2021-09-30 13:23:02 lightning    INFO     
Epoch 00005: val_loss reached 11.54775 (best 10.80346), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_3/epoch=5-val_loss=11.5477.ckpt as top 10
2021-09-30 13:23:37 lightning    INFO     
Epoch 00006: val_loss reached 9.40959 (best 9.40959), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_3/epoch=6-val_loss=9.4096.ckpt as top 10
2021-09-30 13:24:07 lightning    INFO     
Epoch 00007: val_loss reached 9.16138 (best 9.16138), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_3/epoch=7-val_loss=9.1614.ckpt as top 10
